source,title,description,category,severity,country,city,lat,lng,date,image_url,source_url,fetched_at
traffy,ไฟฟ้า,ไฟส่องสว่างตรงซอยทางเดินเส้นนี้ หลอดเก่ามากแล้ว ไม่มีความสว่างแล้ว บางโคมของเสาบางต้นโคมก็เสียไม่ติด,ไฟฟ้า,low,Thailand,จอมทอง,13.70336,100.46408,2026-05-08 10:15:12,https://storage.googleapis.com/traffy_public_bucket/attachment/2026-05/4e1b1d98c23bb3ac5c70f850a5dc33cb.jpg,https://traffy.in.th/ticket/2026-46NFYL,2026-05-08 03:16:33
traffy,ต้นไม้,ปัญหา: ภายในซอยแยกดังกล่าว พบต้นไม้เลื้อยพาดเกี่ยวกับเสาไฟฟ้า ซึ่งเมื่อเกิดฝนตกและลมกระโชกแรง มักเกิ,ต้นไม้,low,Thailand,วังทองหลาง,13.77467,100.62321,2026-05-08 10:14:15,https://storage.googleapis.com/traffy_public_bucket/attachment/2026-05/29c5ba1d42843f67f1361d0a98799ec2.jpg,https://traffy.in.th/ticket/EWT346,2026-05-08 03:16:33
traffy,น้ำท่วม,ดำเนินการลอกท่อระบายน้ำ 2 ข้างในซอยถนนพระราม2 ซอย43 แยก14 ( หมู่บ้านสินทวี แยก 14) ... หากฝนตกจะระบา,น้ำท่วม,low,Thailand,จอมทอง,13.66846,100.45682,2026-05-08 10:12:56,https://storage.googleapis.com/traffy_public_bucket/attachment/2026-05/eb2e313d289bc67de254fc15a02872b9.jpg,https://traffy.in.th/ticket/2026-J2CF7P,2026-05-08 03:16:33
traffy,ทางเท้า,ป้ายห้ามจอดก็มีแปะอยู่ แต่พวกรถมอไซค์ก็ยังจะมาเบียดเบียนทางเท้าเพื่อจอดรถ สรุปทางเท้ามีไว้ให้คนเดิน ,ทางเท้า,low,Thailand,จตุจักร,13.81142,100.5567,2026-05-08 10:12:07,https://storage.googleapis.com/traffy_public_bucket/attachment/2026-05/1565fc728f78ffdb9c2da4cb14ac6418.jpg,https://traffy.in.th/ticket/2026-JRDU7H,2026-05-08 03:16:33
traffy,อุปกรณ์ชำรุด,มีการเจาะพื้นเพื่อทำอะไรซักอย่าง แต่หลังจากนั้นไม่ได้มีการเก็บงานให้เรียบร้อย,อุปกรณ์ชำรุด,low,Thailand,สาทร,13.71545,100.52859,2026-05-08 10:11:15,https://storage.googleapis.com/traffy_public_bucket/attachment/2026-05/5ad4f79cf685f6ada3f5cdc1d6c0e708.jpg,https://traffy.in.th/ticket/2026-X22DE2,2026-05-08 03:16:33
traffy,น้ำท่วม,ท่อระบายน้ำ ในบ้าน ที่ต่อลงท่อระบายน้ำสาธารณะของบ้านตัน ทำให้น้ำนองในบ้านตลอด อยากให้ช่วยตรวจสอบการต,น้ำท่วม,low,Thailand,บางกอกน้อย,13.75761,100.46124,2026-05-08 10:10:41,https://storage.googleapis.com/traffy_public_bucket/attachment/2026-05/5fcaf9c2b32d0120247bd09bb2842514.jpg,https://traffy.in.th/ticket/2026-3X6LLZ,2026-05-08 03:16:33
traffy,ผิดกฎจราจร,บริเวณหน้าแยกไฟฉายมีการตั้งกรวยจองพื้นที่จอดรถขอให้เจ้าหน้าที่เข้าตรวจสอบจุดนี้ด้วยครับพบเห็นมาประมา,ผิดกฎจราจร,low,Thailand,บางกอกน้อย,13.75541,100.4692,2026-05-08 10:05:26,https://storage.googleapis.com/traffy_public_bucket/attachment/2026-05/aef507914a18f4c3a658d38a686aee92.jpg,https://traffy.in.th/ticket/2026-B77L8K,2026-05-08 03:16:33
traffy,ถนน,แจ้งปัญหาท่อระบายน้ำทิ้งตัน อันเนื่องมาจากการทำถนนและวางท่อระบายน้ำใหม่ ภายในซอยเคหะร่มเกล้า 24 จุดท,ถนน,low,Thailand,ลาดกระบัง,13.7678,100.72948,2026-05-08 10:05:21,https://storage.googleapis.com/traffy_public_bucket/attachment/2026-05/a8781774df1eea6586307fc41cfbe6ad.jpg,https://traffy.in.th/ticket/2026-M23639,2026-05-08 03:16:33
traffy,ไฟฟ้า,บริเวณถนนพระราม 3 ตรงข้ามกับบริษัทสหวิริยาพาณิชย์คอร์ปอเรชั่นก่อนถึงทางเข้าวัดช่องลมจะมีตู้บรรจุอุปก,ไฟฟ้า,low,Thailand,ยานนาวา,13.70327,100.54562,2026-05-08 10:04:58,https://storage.googleapis.com/traffy_public_bucket/attachment/2026-05/d8164b6ea650c5f85f7276cb8d305b70.jpg,https://traffy.in.th/ticket/2026-AT3ERK,2026-05-08 03:16:33
traffy,ต้นไม้,ต้นไม้สูง ฝนตก ลมแรง จะล่มใส่บ้านครับ,ต้นไม้,low,Thailand,มีนบุรี,13.84147,100.79381,2026-05-08 10:04:03,https://storage.googleapis.com/traffy_public_bucket/attachment/2026-05/30dc466336db7af3bd0800a902d06a60.jpg,https://traffy.in.th/ticket/2026-MYRZ8K,2026-05-08 03:16:33
traffy,อุปกรณ์ชำรุด,เมื่อ 2วันก่อนมีพายุฝน ลมแรงทำให้ป้ายห้ามจอดเอนล้มลง เกรงว่าจะหล่นใส่รถที่สัญจรไปมา ช่วยให้จนท.มาจัด,อุปกรณ์ชำรุด,low,Thailand,วังทองหลาง,13.7641,100.60152,2026-05-08 10:01:28,https://storage.googleapis.com/traffy_public_bucket/attachment/2026-05/29f4540c36f08ee8f2c7e4c205e31893.jpg,https://traffy.in.th/ticket/2026-TDNFEP,2026-05-08 03:16:33
traffy,หาบเร่แผงลอย,เรื่องคนขายพวงมาลัยบริเวณสี่แยกสาทรนราธิวาส รบกวนเจ้าหน้าที่ปฏิบัติหน้าที่ของตัวเองด้วยนะครับ,หาบเร่แผงลอย,low,Thailand,สาทร,13.722,100.53127,2026-05-08 10:00:50,https://storage.googleapis.com/traffy_public_bucket/attachment/2026-05/ea93834cc57c53cca0f0755c533eb6b9.jpg,https://traffy.in.th/ticket/2026-NBRYYA,2026-05-08 03:16:33
traffy,ผิดกฎจราจร,ปัญหา: บริเวณหน้าบริษัท TQM พบผู้ค้ารถพ่วงข้างไอศกรีมไผ่ทองจอดกีดขวางทางเข้า-ออก เวลาประมาณ 11.00 น.,ผิดกฎจราจร,low,Thailand,ลาดพร้าว,13.83793,100.59378,2026-05-08 10:00:32,https://storage.googleapis.com/traffy_public_bucket/attachment/2026-05/9c45ee177ae106137753e46332d2e384.jpg,https://traffy.in.th/ticket/AKYNLC,2026-05-08 03:16:33
traffy,อื่นๆ,ศูนย์เรื่องราวร้องทุกข์ ได้รับการประสานผ่านระบบการจัดการเรื่องราวร้องทุกข์ สำนักงานปลัดสำนักนายกรัฐม,อื่นๆ,low,Thailand,ประเวศ,13.72136,100.69781,2026-05-08 09:58:20,https://storage.googleapis.com/traffy_public_bucket/attachment/2026-05/4a169d521a5eeae8747de70ae120655c.png,https://traffy.in.th/ticket/2026-GJAGBM,2026-05-08 03:16:33
traffy,ถนน,ทำถนนแยกในซอยจุดนี้เป็นหลุมและเปียกแฉะ รถวิ่งบ่อยหลุมลึกขึ้นเรื่อยๆ ระหว่างรอทำถนนเสร็จ ขอให้ช่วยเอา,ถนน,low,Thailand,ลาดพร้าว,13.84272,100.62374,2026-05-08 09:58:19,https://storage.googleapis.com/traffy_public_bucket/attachment/2026-05/a221153b879964221dc564ca09a5a29a.jpg,https://traffy.in.th/ticket/2026-7W8RAD,2026-05-08 03:16:33
traffy,ทางเท้า,ทำทางเท้าที่เพิ่งปรับปรุงทำใหม่ หน้าเซ็นทรัลพระราม 3 คนเดินเยอะ เด็กนักเรียน คนสูงอายุ แต่พื้นกลับต่,ทางเท้า,low,Thailand,ยานนาวา,13.69687,100.53663,2026-05-08 09:57:54,https://storage.googleapis.com/traffy_public_bucket/attachment/2026-05/6d8804ea311b8f2c14f1efeba11246b8.jpg,https://traffy.in.th/ticket/2026-HG6XYL,2026-05-08 03:16:33
traffy,อุปกรณ์ชำรุด,รั้วกั้นเกาะกลางพัง,อุปกรณ์ชำรุด,low,Thailand,บางบอน,13.67377,100.42571,2026-05-08 09:56:10,https://storage.googleapis.com/traffy_public_bucket/attachment/2026-05/d4c377856961a56bec25551a28cc547a.jpg,https://traffy.in.th/ticket/2026-F6GWYB,2026-05-08 03:16:33
traffy,ผิดกฎจราจร,ยังมาจอดอยู่เกือบทุกวันเหมือนเดิม ต้องรอให้เกิดอุบัติเหตุแล้วมีคนเสียชีวิตก่อนถึงจะแก้ไขปัญหาได้ใช่ไ,ผิดกฎจราจร,low,Thailand,ราษฎร์บูรณะ,13.66353,100.4806,2026-05-08 09:53:33,https://storage.googleapis.com/traffy_public_bucket/attachment/2026-05/ab4b0b23ed38a4494e83c9318db49c60.jpg,https://traffy.in.th/ticket/2026-BMWHHG,2026-05-08 03:16:33
traffy,"อื่นๆ, ไฟฟ้า",ศูนย์เรื่องราวร้องทุกข์ ได้รับการประสานผ่านระบบการจัดการเรื่องราวร้องทุกข์ สำนักงานปลัดสำนักนายกรัฐม,อื่นๆ,low,Thailand,บางซื่อ,13.80971,100.53744,2026-05-08 09:49:59,https://storage.googleapis.com/traffy_public_bucket/attachment/2026-05/30d7671b272e0bba0d5bb48264440fae.png,https://traffy.in.th/ticket/2026-B87H2V,2026-05-08 03:16:33
traffy,น้ำท่วม,ซอยนี้เวลาฝนตกทั้งกรณีหนักและไม่หนัก น้ำไม่สามารถระบายออกได้อย่างรวดเร็ว ซึ่งใช้เวลาอย่างน้อยสองถึงส,น้ำท่วม,low,Thailand,บางบอน,13.6871,100.43026,2026-05-08 09:49:22,https://storage.googleapis.com/traffy_public_bucket/attachment/2026-05/89ebb13fbd5d6fb600fee2fae2c6bafb.jpg,https://traffy.in.th/ticket/2026-FXYZMN,2026-05-08 03:16:33
